source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence	source_cond	target_cond
Pdgfra_APC~cold2	Lymph_EC~cold2	Angptl1	ITGA1_ITGB1	0.00562918657540576	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold7	Lymph_EC~cold7	Angptl1	ITGA1_ITGB1	0.00388844101394478	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~RT	Lymph_EC~RT	Angptl1	ITGA1_ITGB1	0.00499030870471048	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~TN	Lymph_EC~TN	Angptl1	ITGA1_ITGB1	0.0039192396896597	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~cold2	NMSC~cold2	Angptl1	ITGA1_ITGB1	0.0106085156606976	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold7	NMSC~cold7	Angptl1	ITGA1_ITGB1	0.0131571697302538	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~RT	NMSC~RT	Angptl1	ITGA1_ITGB1	0.0106944697596127	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~TN	NMSC~TN	Angptl1	ITGA1_ITGB1	0.0110030650864814	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~cold2	Pericytes~cold2	Angptl1	ITGA1_ITGB1	0.0268685990573258	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold7	Pericytes~cold7	Angptl1	ITGA1_ITGB1	0.0218272861826649	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~RT	Pericytes~RT	Angptl1	ITGA1_ITGB1	0.0282159972406083	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~TN	Pericytes~TN	Angptl1	ITGA1_ITGB1	0.0205799612312805	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~cold2	VSM~cold2	Angptl1	ITGA1_ITGB1	0.0185842019435733	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold7	VSM~cold7	Angptl1	ITGA1_ITGB1	0.0165529619800205	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~RT	VSM~RT	Angptl1	ITGA1_ITGB1	0.0216375005940036	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~TN	VSM~TN	Angptl1	ITGA1_ITGB1	0.0168891046787945	0	ANGPTL1_ITGA1_ITGB1	Angptl1  - (Itga1+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Adipocytes~cold2	EC~cold2	Angptl2	ITGA5_ITGB1	0.00100065864641347	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
NMSC~cold2	EC~cold2	Angptl2	ITGA5_ITGB1	0.0080153944917277	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold2	EC~cold2	Angptl2	ITGA5_ITGB1	0.00604481635688902	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pericytes~cold2	EC~cold2	Angptl2	ITGA5_ITGB1	0.0449847957355984	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Adipocytes~cold7	EC~cold7	Angptl2	ITGA5_ITGB1	0.000459217356234176	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~cold7	EC~cold7	Angptl2	ITGA5_ITGB1	0.0209389435215972	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~cold7	EC~cold7	Angptl2	ITGA5_ITGB1	0.00592240161792338	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pericytes~cold7	EC~cold7	Angptl2	ITGA5_ITGB1	0.046277827828938	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
VSM~cold7	EC~cold7	Angptl2	ITGA5_ITGB1	0.00192988386498324	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~RT	EC~RT	Angptl2	ITGA5_ITGB1	0.00402345242299618	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~RT	EC~RT	Angptl2	ITGA5_ITGB1	0.00335518104104538	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pericytes~RT	EC~RT	Angptl2	ITGA5_ITGB1	0.0255662663033227	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
NMSC~TN	EC~TN	Angptl2	ITGA5_ITGB1	0.00456437407647121	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~TN	EC~TN	Angptl2	ITGA5_ITGB1	0.00355744466142206	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pericytes~TN	EC~TN	Angptl2	ITGA5_ITGB1	0.0268937166354177	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Adipocytes~cold2	Macrophages~cold2	Angptl2	ITGA5_ITGB1	0.000495092250727332	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
NMSC~cold2	Macrophages~cold2	Angptl2	ITGA5_ITGB1	0.00397986677019356	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold2	Macrophages~cold2	Angptl2	ITGA5_ITGB1	0.00299842093835632	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pericytes~cold2	Macrophages~cold2	Angptl2	ITGA5_ITGB1	0.0227633236026488	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Adipocytes~cold7	Macrophages~cold7	Angptl2	ITGA5_ITGB1	0.000217523025013839	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~cold7	Macrophages~cold7	Angptl2	ITGA5_ITGB1	0.0100265260246994	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~cold7	Macrophages~cold7	Angptl2	ITGA5_ITGB1	0.00281342879138297	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pericytes~cold7	Macrophages~cold7	Angptl2	ITGA5_ITGB1	0.0224629227610398	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
VSM~cold7	Macrophages~cold7	Angptl2	ITGA5_ITGB1	0.0009148598337377	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~RT	Macrophages~RT	Angptl2	ITGA5_ITGB1	0.00427005362807335	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~RT	Macrophages~RT	Angptl2	ITGA5_ITGB1	0.0035609697038684	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pericytes~RT	Macrophages~RT	Angptl2	ITGA5_ITGB1	0.0270973236652979	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
NMSC~TN	Macrophages~TN	Angptl2	ITGA5_ITGB1	0.00509000015155424	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~TN	Macrophages~TN	Angptl2	ITGA5_ITGB1	0.00396757651844863	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pericytes~TN	Macrophages~TN	Angptl2	ITGA5_ITGB1	0.0299134817868122	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Adipocytes~cold7	Pdgfra_APC~cold7	Angptl2	ITGA5_ITGB1	0.000225913661958474	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~cold7	Pdgfra_APC~cold7	Angptl2	ITGA5_ITGB1	0.0104093453827055	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~cold7	Pdgfra_APC~cold7	Angptl2	ITGA5_ITGB1	0.00292166012986717	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pericytes~cold7	Pdgfra_APC~cold7	Angptl2	ITGA5_ITGB1	0.0233093918342811	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
VSM~cold7	Pdgfra_APC~cold7	Angptl2	ITGA5_ITGB1	0.000950123669561554	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~RT	Pdgfra_APC~RT	Angptl2	ITGA5_ITGB1	0.00413297528099408	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~RT	Pdgfra_APC~RT	Angptl2	ITGA5_ITGB1	0.00344657575767253	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pericytes~RT	Pdgfra_APC~RT	Angptl2	ITGA5_ITGB1	0.0262467547750695	0	ANGPTL2_ITGA5_ITGB1	Angptl2  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Adipocytes~cold2	Macrophages~cold2	Angptl2	Pirb	0.00125493339578446	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
NMSC~cold2	Macrophages~cold2	Angptl2	Pirb	0.0100342614570649	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold2	Macrophages~cold2	Angptl2	Pirb	0.00757113473793694	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pericytes~cold2	Macrophages~cold2	Angptl2	Pirb	0.0557915744765166	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Adipocytes~cold7	Macrophages~cold7	Angptl2	Pirb	0.000712678979620574	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~cold7	Macrophages~cold7	Angptl2	Pirb	0.0321326558995197	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~cold7	Macrophages~cold7	Angptl2	Pirb	0.00916358315383836	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pericytes~cold7	Macrophages~cold7	Angptl2	Pirb	0.0700482514984044	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
VSM~cold7	Macrophages~cold7	Angptl2	Pirb	0.00299263867958309	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~RT	Macrophages~RT	Angptl2	Pirb	0.00352233055968833	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~RT	Macrophages~RT	Angptl2	Pirb	0.00293704707407128	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pericytes~RT	Macrophages~RT	Angptl2	Pirb	0.0224424423133105	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
NMSC~TN	Macrophages~TN	Angptl2	Pirb	0.00379544170784332	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~TN	Macrophages~TN	Angptl2	Pirb	0.00295763956481609	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pericytes~TN	Macrophages~TN	Angptl2	Pirb	0.0224479248910258	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Adipocytes~cold2	Neutrophils~cold2	Angptl2	Pirb	0.000874810205596351	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
NMSC~cold2	Neutrophils~cold2	Angptl2	Pirb	0.00701352716718859	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold2	Neutrophils~cold2	Angptl2	Pirb	0.0052879443005532	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pericytes~cold2	Neutrophils~cold2	Angptl2	Pirb	0.0395462323341693	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Adipocytes~cold7	Neutrophils~cold7	Angptl2	Pirb	0.000850410818292383	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~cold7	Neutrophils~cold7	Angptl2	Pirb	0.0381110075875211	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~cold7	Neutrophils~cold7	Angptl2	Pirb	0.0109166887690012	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pericytes~cold7	Neutrophils~cold7	Angptl2	Pirb	0.082479731834916	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
VSM~cold7	Neutrophils~cold7	Angptl2	Pirb	0.00356942003562158	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
NMSC~RT	Neutrophils~RT	Angptl2	Pirb	0.00482292643292329	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~RT	Neutrophils~RT	Angptl2	Pirb	0.00402240348385237	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pericytes~RT	Neutrophils~RT	Angptl2	Pirb	0.0305152203461832	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
NMSC~TN	Neutrophils~TN	Angptl2	Pirb	0.00651908048155004	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~TN	Neutrophils~TN	Angptl2	Pirb	0.00508313263242264	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pericytes~TN	Neutrophils~TN	Angptl2	Pirb	0.0380455458521294	0	ANGPTL2_PIRB	Angptl2  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~cold2	Macrophages~cold2	Angptl1	Pirb	0.00806359491315935	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold7	Macrophages~cold7	Angptl1	Pirb	0.00763450706434628	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~RT	Macrophages~RT	Angptl1	Pirb	0.00444847214614014	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~TN	Macrophages~TN	Angptl1	Pirb	0.00362588923789852	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Pdgfra_APC~cold2	Neutrophils~cold2	Angptl1	Pirb	0.00563273853869075	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold2	cold2
Pdgfra_APC~cold7	Neutrophils~cold7	Angptl1	Pirb	0.00909776770056854	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	cold7	cold7
Pdgfra_APC~RT	Neutrophils~RT	Angptl1	Pirb	0.00608894970312541	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	RT	RT
Pdgfra_APC~TN	Neutrophils~TN	Angptl1	Pirb	0.00622861656445356	0	ANGPTL1_PIRB	Angptl1  - Pirb	ANGPTL	Secreted Signaling	PMID: 24478758	TN	TN
Adipocytes~cold2	EC~cold2	Angptl4	ITGA5_ITGB1	0.00716167025651633	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
EC~cold2	EC~cold2	Angptl4	ITGA5_ITGB1	0.00752160800307137	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
Pdgfra_APC~cold2	EC~cold2	Angptl4	ITGA5_ITGB1	0.0054689508833839	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
Pericytes~cold2	EC~cold2	Angptl4	ITGA5_ITGB1	0.00602052743540828	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
VSM~cold2	EC~cold2	Angptl4	ITGA5_ITGB1	0.00610298501347113	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
Adipocytes~cold7	EC~cold7	Angptl4	ITGA5_ITGB1	0.00349806872967991	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Lymph_EC~cold7	EC~cold7	Angptl4	ITGA5_ITGB1	0.00437643823413805	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
MSC~cold7	EC~cold7	Angptl4	ITGA5_ITGB1	0.00595441166590079	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
NMSC~cold7	EC~cold7	Angptl4	ITGA5_ITGB1	0.00385483565110422	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Pdgfra_APC~cold7	EC~cold7	Angptl4	ITGA5_ITGB1	0.00497272918152001	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Pericytes~cold7	EC~cold7	Angptl4	ITGA5_ITGB1	0.00631318311069172	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Adipocytes~RT	EC~RT	Angptl4	ITGA5_ITGB1	0.0016428158682026	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	RT	RT
EC~RT	EC~RT	Angptl4	ITGA5_ITGB1	0.00706963911431596	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	RT	RT
Lymph_EC~RT	EC~RT	Angptl4	ITGA5_ITGB1	0.00100824069901352	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	RT	RT
Pdgfra_APC~RT	EC~RT	Angptl4	ITGA5_ITGB1	0.00259023643065185	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	RT	RT
Pericytes~RT	EC~RT	Angptl4	ITGA5_ITGB1	0.00478344539485214	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	RT	RT
EC~TN	EC~TN	Angptl4	ITGA5_ITGB1	0.00856859044074263	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	TN	TN
Adipocytes~cold2	Macrophages~cold2	Angptl4	ITGA5_ITGB1	0.00355442876047998	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
EC~cold2	Macrophages~cold2	Angptl4	ITGA5_ITGB1	0.00373375227574138	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
Pdgfra_APC~cold2	Macrophages~cold2	Angptl4	ITGA5_ITGB1	0.00271198151781581	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
Pericytes~cold2	Macrophages~cold2	Angptl4	ITGA5_ITGB1	0.00298633608412665	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
VSM~cold2	Macrophages~cold2	Angptl4	ITGA5_ITGB1	0.00302736372722433	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold2	cold2
Adipocytes~cold7	Macrophages~cold7	Angptl4	ITGA5_ITGB1	0.00165962804693937	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Lymph_EC~cold7	Macrophages~cold7	Angptl4	ITGA5_ITGB1	0.00207732509093801	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
MSC~cold7	Macrophages~cold7	Angptl4	ITGA5_ITGB1	0.00282868293648463	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
NMSC~cold7	Macrophages~cold7	Angptl4	ITGA5_ITGB1	0.00182923717521216	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Pdgfra_APC~cold7	Macrophages~cold7	Angptl4	ITGA5_ITGB1	0.00236110410059188	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Pericytes~cold7	Macrophages~cold7	Angptl4	ITGA5_ITGB1	0.00299968803119865	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	cold7	cold7
Adipocytes~RT	Macrophages~RT	Angptl4	ITGA5_ITGB1	0.00174376106939821	0	ANGPTL4_ITGA5_ITGB1	Angptl4  - (Itga5+Itgb1)	ANGPTL	Secreted Signaling	PMID: 30049845	RT	RT
